Company_ID,Month,Industry,Country,Company_Size,Employees,Plan,Monthly_Fee,Contract_Type,Acquisition_Channel,Electricity_kWh,Gas_kWh,Fuel_Litres,Business_Travel_km,Waste_kg,Water_Litres,Electricity_CO2_kg,Gas_CO2_kg,Fuel_CO2_kg,Travel_CO2_kg,Waste_CO2_kg,Total_CO2_kg,Reduction_Target_Pct,Monthly_Logins,Reports_Generated,Targets_Set,Recommendations_Viewed,Data_Completeness_Pct,MRR,Is_Active,CO2_tonnes,CO2_per_Employee_kg
ECO01068,2025-02-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,21182.85,6112.11,185.21,3095.99,761.63,12873.42,4024.74,1100.18,425.98,340.56,342.73,6234.2,18,13,5,1,7,95.0,99,1,6.2341999999999995,47.95538461538462
ECO01068,2025-03-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,22648.57,5023.36,182.79,3126.53,745.08,13895.68,4303.23,904.2,420.43,343.92,335.28,6307.06,18,14,4,0,7,86.7,99,1,6.307060000000001,48.515846153846155
ECO01068,2025-04-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,20445.2,5124.46,169.67,3402.52,676.66,13848.68,3884.59,922.4,390.24,374.28,304.5,5876.01,18,9,4,1,7,93.6,99,1,5.87601,45.20007692307693
ECO01068,2025-05-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,21042.32,4865.25,171.84,4022.24,637.5,13795.14,3998.04,875.74,395.23,442.45,286.88,5998.33,18,11,4,1,8,100.0,99,1,5.99833,46.141
ECO01068,2025-06-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,22046.79,4680.77,172.44,3386.85,656.75,12357.0,4188.89,842.54,396.62,372.55,295.54,6096.14,18,12,4,1,7,99.9,99,1,6.09614,46.89338461538462
ECO01068,2025-07-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,21673.56,4892.97,200.78,3702.98,720.59,11554.88,4117.98,880.73,461.8,407.33,324.27,6192.11,18,11,5,0,6,94.4,99,1,6.19211,47.63161538461538
ECO01068,2025-08-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,21479.67,3972.1,153.44,3673.64,719.19,11788.17,4081.14,714.98,352.91,404.1,323.64,5876.76,18,11,4,1,7,86.9,99,1,5.87676,45.20584615384615
ECO01068,2025-09-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,21082.14,4745.44,172.94,3492.23,668.66,13555.59,4005.61,854.18,397.76,384.15,300.9,5942.59,18,13,5,1,7,92.9,99,1,5.94259,45.71223076923077
ECO01068,2025-10-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,20338.34,5144.15,158.08,3094.18,749.43,12447.75,3864.28,925.95,363.58,340.36,337.24,5831.41,18,13,4,1,8,87.5,99,1,5.83141,44.857
ECO01068,2025-11-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,17355.24,5198.32,180.19,3424.1,674.18,12323.32,3297.5,935.7,414.44,376.65,303.38,5327.67,18,11,4,0,6,99.8,99,1,5.32767,40.982076923076924
ECO01068,2025-12-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,18444.52,5700.26,161.85,3595.49,666.61,12128.56,3504.46,1026.05,372.25,395.5,299.98,5598.24,18,11,3,1,5,97.9,99,1,5.59824,43.063384615384614
ECO01068,2026-01-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,17708.34,6402.75,164.65,3555.8,561.59,12658.17,3364.58,1152.5,378.7,391.14,252.72,5539.64,18,9,3,1,8,89.3,99,1,5.53964,42.61261538461539
ECO01068,2026-02-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,20013.79,5057.37,140.68,3617.69,710.81,12789.07,3802.62,910.33,323.56,397.95,319.86,5754.32,18,11,4,1,6,92.2,99,1,5.75432,44.263999999999996
ECO01068,2026-03-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,20582.69,3801.23,158.53,3211.24,594.65,12937.42,3910.71,684.22,364.61,353.24,267.59,5580.37,18,10,3,1,6,96.3,99,1,5.58037,42.92592307692308
ECO01068,2026-04-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,19917.55,4675.38,161.5,2979.06,614.0,13458.86,3784.33,841.57,371.46,327.7,276.3,5601.36,18,11,6,1,7,87.9,99,1,5.60136,43.087384615384615
ECO01068,2026-05-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,20436.01,4561.83,192.62,3319.43,628.75,12232.32,3882.84,821.13,443.03,365.14,282.94,5795.08,18,15,6,1,5,88.0,99,1,5.79508,44.57753846153846
ECO01068,2026-06-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,20358.65,4633.46,175.76,3291.52,655.91,11872.14,3868.14,834.02,404.25,362.07,295.16,5763.64,18,12,4,1,6,96.2,99,1,5.7636400000000005,44.33569230769231
ECO01068,2026-07-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,19007.52,5079.96,173.1,3921.02,534.63,12647.13,3611.43,914.39,398.14,431.31,240.58,5595.86,18,11,2,0,8,93.8,99,1,5.59586,43.04507692307692
ECO01068,2026-08-01,Hospitality,Canada,Medium,130,Professional,99,Monthly,Organic Search,19827.51,3921.48,170.2,3413.52,682.42,13311.27,3767.23,705.87,391.47,375.49,307.09,5547.14,18,9,4,1,7,94.4,99,1,5.547140000000001,42.670307692307695
ECO01069,2026-06-01,Technology,France,Small,36,Starter,39,Annual,Organic Search,4275.47,275.34,34.66,3381.72,83.31,1030.18,812.34,49.56,79.73,371.99,37.49,1351.11,18,12,3,1,6,90.5,39,1,1.3511099999999998,37.530833333333334
ECO01069,2026-07-01,Technology,France,Small,36,Starter,39,Annual,Organic Search,3733.37,289.44,34.0,2738.22,94.95,1002.97,709.34,52.1,78.2,301.2,42.73,1183.57,18,8,5,1,6,92.3,39,1,1.18357,32.87694444444444
ECO01070,2024-01-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1935.22,302.97,17.55,276.11,44.05,866.65,367.69,54.53,40.36,30.37,19.82,512.78,19,12,3,1,7,94.7,39,1,0.51278,51.278
ECO01070,2024-02-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1653.55,285.32,13.29,289.26,46.63,826.33,314.17,51.36,30.57,31.82,20.99,448.91,19,6,3,1,3,82.4,39,1,0.44891000000000003,44.891000000000005
ECO01070,2024-03-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1836.49,242.24,15.05,242.73,43.19,806.43,348.93,43.6,34.62,26.7,19.43,473.29,19,8,2,1,6,89.4,39,1,0.47329000000000004,47.329
ECO01070,2024-04-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1933.05,274.26,16.8,309.04,44.3,920.4,367.28,49.37,38.64,33.99,19.94,509.22,19,12,4,0,7,94.3,39,1,0.50922,50.922000000000004
ECO01070,2024-05-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1739.78,262.72,14.48,249.1,46.03,887.57,330.56,47.29,33.31,27.4,20.71,459.27,19,11,6,0,8,92.6,39,1,0.45926999999999996,45.927
ECO01070,2024-06-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1640.27,199.55,14.42,232.12,46.53,873.74,311.65,35.92,33.17,25.53,20.94,427.21,19,10,4,1,7,94.4,39,1,0.42721,42.721
ECO01070,2024-07-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1645.85,257.94,15.68,257.13,46.3,909.97,312.71,46.43,36.06,28.28,20.83,444.32,19,5,2,1,4,91.1,39,1,0.44432,44.432
ECO01070,2024-08-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1920.03,252.15,14.43,309.97,38.73,821.25,364.81,45.39,33.18,34.1,17.43,494.9,19,7,4,1,7,91.1,39,1,0.49489999999999995,49.489999999999995
ECO01070,2024-09-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1698.17,259.88,13.58,242.7,49.16,814.42,322.65,46.78,31.23,26.7,22.12,449.48,19,11,3,1,6,86.7,39,1,0.44948,44.948
ECO01070,2024-10-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1819.5,241.04,15.48,237.04,42.04,796.53,345.71,43.39,35.62,26.07,18.92,469.7,19,12,3,1,7,90.9,39,1,0.4697,46.97
ECO01070,2024-11-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1764.04,275.73,14.06,277.29,44.19,838.63,335.17,49.63,32.34,30.5,19.88,467.52,19,5,4,1,5,84.1,39,1,0.46752,46.751999999999995
ECO01070,2024-12-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1729.23,277.71,15.3,259.95,46.32,905.64,328.55,49.99,35.18,28.59,20.85,463.16,19,7,3,1,6,87.7,39,1,0.46316,46.316
ECO01070,2025-01-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1710.17,285.45,16.26,239.94,39.69,853.21,324.93,51.38,37.41,26.39,17.86,457.97,19,8,3,0,9,95.5,39,1,0.45797000000000004,45.797000000000004
ECO01070,2025-02-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1651.49,247.16,17.21,274.78,41.13,860.66,313.78,44.49,39.59,30.23,18.51,446.6,19,10,4,0,8,90.2,39,1,0.4466,44.660000000000004
ECO01070,2025-03-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1732.8,222.09,14.11,242.72,43.43,915.35,329.23,39.98,32.44,26.7,19.54,447.89,19,9,3,0,3,89.7,39,1,0.44789,44.789
ECO01070,2025-04-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1705.73,233.39,14.09,245.68,42.72,834.95,324.09,42.01,32.41,27.02,19.22,444.75,19,9,1,1,5,90.3,39,1,0.44475,44.475
ECO01070,2025-05-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1582.37,256.28,12.54,305.1,43.08,807.43,300.65,46.13,28.83,33.56,19.38,428.56,19,13,3,1,6,90.9,39,1,0.42856,42.856
ECO01070,2025-06-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1469.78,187.37,15.54,275.64,42.06,784.95,279.26,33.73,35.74,30.32,18.93,397.98,19,7,2,1,7,87.8,39,1,0.39798,39.798
ECO01070,2025-07-01,Healthcare,Germany,Micro,10,Starter,39,Annual,Organic Search,1488.03,215.14,14.1,267.37,42.83,819.63,282.72,38.73,32.44,29.41,19.27,402.58,19,4,5,0,6,87.8,39,1,0.40258,40.257999999999996
ECO01071,2024-08-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5846.86,776.87,54.76,4763.29,125.1,1998.62,1110.9,139.84,125.94,523.96,56.3,1956.94,26,11,4,1,7,94.2,249,1,1.9569400000000001,28.361449275362318
ECO01071,2024-09-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5639.41,817.44,56.38,4656.19,117.87,1842.54,1071.49,147.14,129.67,512.18,53.04,1913.52,26,17,4,1,8,90.3,249,1,1.9135199999999999,27.73217391304348
ECO01071,2024-10-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,6280.1,866.37,55.23,3915.52,123.89,1884.74,1193.22,155.95,127.04,430.71,55.75,1962.66,26,17,4,1,7,88.2,249,1,1.96266,28.444347826086958
ECO01071,2024-11-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,6280.05,934.12,55.18,3940.04,128.01,1870.98,1193.21,168.14,126.92,433.4,57.6,1979.28,26,12,3,1,6,93.1,249,1,1.97928,28.68521739130435
ECO01071,2024-12-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5259.76,864.54,56.15,4286.36,118.7,1784.6,999.35,155.62,129.15,471.5,53.42,1809.04,26,14,5,0,5,94.6,249,1,1.80904,26.217971014492754
ECO01071,2025-01-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5775.69,845.2,50.83,3581.69,109.62,1952.13,1097.38,152.14,116.9,393.99,49.33,1809.74,26,14,4,1,7,100.0,249,1,1.80974,26.228115942028985
ECO01071,2025-02-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5947.99,981.43,54.18,3621.67,118.69,1751.29,1130.12,176.66,124.6,398.38,53.41,1883.17,26,11,3,0,9,92.0,249,1,1.88317,27.29231884057971
ECO01071,2025-03-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5329.43,903.19,50.54,3698.54,120.35,1948.64,1012.59,162.58,116.24,406.84,54.16,1752.4,26,10,3,0,8,94.9,249,1,1.7524000000000002,25.397101449275365
ECO01071,2025-04-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5667.06,782.93,55.47,4099.75,118.96,1857.33,1076.74,140.93,127.58,450.97,53.53,1849.75,26,9,4,1,7,92.6,249,1,1.84975,26.807971014492754
ECO01071,2025-05-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5811.66,837.51,55.74,5029.13,115.15,1841.95,1104.22,150.75,128.19,553.2,51.82,1988.18,26,11,2,1,5,79.5,249,1,1.98818,28.814202898550725
ECO01071,2025-06-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5943.94,732.76,52.52,4793.13,111.58,2059.04,1129.35,131.9,120.79,527.24,50.21,1959.49,26,15,3,1,8,93.1,249,1,1.95949,28.39840579710145
ECO01071,2025-07-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5468.78,683.49,46.98,4398.42,113.82,1861.18,1039.07,123.03,108.06,483.83,51.22,1805.21,26,13,4,1,6,98.4,249,1,1.80521,26.16246376811594
ECO01071,2025-08-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5702.08,709.92,45.48,5229.36,112.02,1786.05,1083.4,127.78,104.61,575.23,50.41,1941.42,26,13,4,1,6,98.3,249,1,1.9414200000000001,28.136521739130437
ECO01071,2025-09-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5493.93,881.18,50.18,4583.87,101.74,1939.53,1043.85,158.61,115.42,504.23,45.78,1867.89,26,13,1,1,4,95.7,249,1,1.86789,27.070869565217393
ECO01071,2025-10-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5317.91,765.06,52.37,3450.15,112.19,1932.37,1010.4,137.71,120.45,379.52,50.49,1698.56,26,10,3,1,7,100.0,249,1,1.6985599999999998,24.616811594202897
ECO01071,2025-11-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5738.67,952.25,51.18,3625.89,122.13,1975.84,1090.35,171.41,117.71,398.85,54.96,1833.27,26,14,3,1,9,97.4,249,1,1.83327,26.569130434782608
ECO01071,2025-12-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5648.94,980.95,50.6,4073.36,128.82,1922.33,1073.3,176.57,116.37,448.07,57.97,1872.28,26,10,3,1,6,93.8,249,1,1.87228,27.13449275362319
ECO01071,2026-01-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5586.51,1079.99,52.95,3550.02,103.09,1961.22,1061.44,194.4,121.78,390.5,46.39,1814.5,26,9,5,1,7,100.0,249,1,1.8145,26.297101449275363
ECO01071,2026-02-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,6225.57,1021.81,51.67,3991.76,109.58,1922.11,1182.86,183.93,118.83,439.09,49.31,1974.02,26,12,1,0,7,87.2,249,1,1.9740199999999999,28.608985507246377
ECO01071,2026-03-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5754.24,678.79,46.59,3603.05,112.1,1901.24,1093.31,122.18,107.17,396.34,50.44,1769.43,26,9,3,1,4,94.9,249,1,1.76943,25.64391304347826
ECO01071,2026-04-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5410.9,801.04,50.27,3873.98,112.46,1897.45,1028.07,144.19,115.61,426.14,50.61,1764.61,26,8,4,0,7,87.7,249,1,1.7646099999999998,25.57405797101449
ECO01071,2026-05-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5733.35,865.65,54.51,4212.0,108.11,1997.54,1089.34,155.82,125.38,463.32,48.65,1882.5,26,14,3,1,8,97.0,249,1,1.8825,27.282608695652176
ECO01071,2026-06-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5568.28,877.38,53.07,4640.42,92.74,1843.33,1057.97,157.93,122.07,510.45,41.73,1890.15,26,6,4,1,7,95.3,249,1,1.89015,27.393478260869568
ECO01071,2026-07-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5647.85,850.59,52.54,4905.57,118.93,1865.29,1073.09,153.11,120.84,539.61,53.52,1940.17,26,12,5,1,5,96.4,249,1,1.9401700000000002,28.11840579710145
ECO01071,2026-08-01,Professional Services,Netherlands,Small,69,Business,249,Annual,Referral,5698.35,779.58,61.51,4549.6,91.11,1843.23,1082.69,140.32,141.47,500.46,41.0,1905.94,26,13,4,1,7,91.9,249,1,1.90594,27.622318840579712
ECO01072,2025-02-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2383.17,439.89,33.44,827.52,75.65,1004.52,452.8,79.18,76.92,91.03,34.04,733.97,19,13,5,1,3,81.6,249,1,0.73397,34.95095238095238
ECO01072,2025-03-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2339.86,404.33,35.42,896.51,81.46,887.47,444.57,72.78,81.46,98.62,36.66,734.08,19,7,4,0,6,87.9,249,1,0.7340800000000001,34.95619047619048
ECO01072,2025-04-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2557.42,375.19,30.96,779.76,85.2,1111.63,485.91,67.54,71.22,85.77,38.34,748.78,19,9,4,1,4,83.8,249,1,0.74878,35.656190476190474
ECO01072,2025-05-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2532.56,321.97,32.62,904.89,83.99,947.45,481.19,57.95,75.03,99.54,37.79,751.5,19,11,4,1,6,93.4,249,1,0.7515,35.785714285714285
ECO01072,2025-06-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2250.92,337.23,28.48,831.85,76.32,1007.31,427.67,60.7,65.5,91.5,34.35,679.72,19,17,4,1,7,94.9,249,1,0.67972,32.36761904761905
ECO01072,2025-07-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2260.22,352.24,34.39,897.41,82.92,1006.89,429.44,63.4,79.1,98.72,37.31,707.98,19,11,3,1,6,89.7,249,1,0.70798,33.71333333333333
ECO01072,2025-08-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2221.87,356.08,35.47,934.84,77.42,999.97,422.16,64.09,81.59,102.83,34.84,705.51,19,14,4,0,6,89.4,249,1,0.70551,33.59571428571429
ECO01072,2025-09-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2504.49,369.52,28.54,870.09,69.54,979.76,475.85,66.51,65.64,95.71,31.29,735.0,19,9,3,1,7,95.5,249,1,0.735,35.0
ECO01072,2025-10-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2292.83,335.89,28.08,737.18,74.07,928.59,435.64,60.46,64.59,81.09,33.33,675.11,19,7,3,1,3,89.3,249,1,0.67511,32.14809523809524
ECO01072,2025-11-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2329.37,404.7,33.96,670.87,82.54,962.86,442.58,72.85,78.1,73.8,37.14,704.47,19,12,3,1,9,99.4,249,1,0.70447,33.546190476190475
ECO01072,2025-12-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2135.14,407.13,28.57,723.95,74.11,1064.12,405.68,73.28,65.71,79.63,33.35,657.66,19,9,4,1,4,91.3,249,1,0.65766,31.317142857142855
ECO01072,2026-01-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2240.17,391.46,27.86,717.62,73.78,979.08,425.63,70.46,64.07,78.94,33.2,672.31,19,11,3,1,6,97.9,249,1,0.67231,32.014761904761905
ECO01072,2026-02-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2137.75,369.18,31.56,721.42,83.97,978.84,406.17,66.45,72.58,79.36,37.78,662.34,19,11,4,1,5,89.7,249,1,0.66234,31.540000000000003
ECO01072,2026-03-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2243.91,321.15,31.06,681.66,81.79,998.18,426.34,57.81,71.43,74.98,36.8,667.36,19,6,4,1,5,99.1,249,1,0.6673600000000001,31.77904761904762
ECO01072,2026-04-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2126.46,351.21,31.3,782.98,67.5,1028.36,404.03,63.22,71.98,86.13,30.37,655.73,19,11,4,1,6,89.4,249,1,0.65573,31.225238095238097
ECO01072,2026-05-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2229.18,342.26,33.14,833.36,74.52,1081.31,423.54,61.61,76.22,91.67,33.53,686.58,19,13,4,0,8,94.8,249,1,0.6865800000000001,32.69428571428572
ECO01072,2026-06-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2336.96,311.38,29.7,786.6,77.93,961.34,444.02,56.05,68.3,86.53,35.07,689.97,19,10,4,0,7,91.6,249,1,0.68997,32.855714285714285
ECO01072,2026-07-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2198.24,335.17,32.17,895.61,82.48,1091.88,417.67,60.33,73.99,98.52,37.11,687.62,19,12,5,1,6,91.9,249,1,0.68762,32.743809523809524
ECO01072,2026-08-01,Retail,India,Small,21,Business,249,Annual,Organic Search,2441.98,311.73,30.6,985.07,74.75,978.35,463.98,56.11,70.38,108.36,33.64,732.47,19,11,6,0,4,92.3,249,1,0.7324700000000001,34.87952380952381
ECO01073,2025-04-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,6551.88,1794.14,39.21,1061.96,191.15,4919.88,1244.86,322.94,90.17,116.82,86.02,1860.81,22,8,3,1,6,97.7,249,1,1.8608099999999999,30.505081967213115
ECO01073,2025-05-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5485.6,1802.23,43.63,1362.09,220.72,4682.64,1042.26,324.4,100.36,149.83,99.32,1716.18,22,9,1,1,5,89.6,249,1,1.71618,28.134098360655738
ECO01073,2025-06-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,6263.55,1804.41,33.35,1232.3,235.26,4806.79,1190.07,324.79,76.71,135.55,105.87,1832.99,22,9,3,0,5,82.4,249,1,1.8329900000000001,30.049016393442624
ECO01073,2025-07-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,6420.17,1766.66,45.32,1432.24,228.22,4490.61,1219.83,318.0,104.23,157.55,102.7,1902.31,22,12,6,1,5,94.4,249,1,1.90231,31.185409836065574
ECO01073,2025-08-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,6710.53,1742.58,39.98,1334.11,213.65,4860.7,1275.0,313.67,91.94,146.75,96.14,1923.5,22,10,2,1,5,82.6,249,1,1.9235,31.5327868852459
ECO01073,2025-09-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5790.31,1575.11,39.85,1460.71,195.47,4862.93,1100.16,283.52,91.66,160.68,87.96,1723.98,22,8,4,1,3,93.0,249,1,1.72398,28.261967213114755
ECO01073,2025-10-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,6058.95,1835.32,40.92,1135.79,198.26,4535.84,1151.2,330.36,94.11,124.94,89.22,1789.82,22,10,4,1,6,82.3,249,1,1.78982,29.341311475409835
ECO01073,2025-11-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5818.71,1974.12,38.22,1201.66,221.09,4887.86,1105.55,355.34,87.92,132.18,99.49,1780.49,22,8,3,1,3,85.8,249,1,1.78049,29.188360655737704
ECO01073,2025-12-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5781.36,1892.72,33.81,1198.28,212.04,4808.07,1098.46,340.69,77.77,131.81,95.42,1744.14,22,11,1,1,5,89.3,249,1,1.74414,28.592459016393445
ECO01073,2026-01-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5801.33,1732.67,39.16,990.91,181.22,4938.47,1102.25,311.88,90.08,109.0,81.55,1694.76,22,11,1,1,4,83.2,249,1,1.69476,27.78295081967213
ECO01073,2026-02-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,6435.98,2223.78,40.46,1347.3,193.51,4580.87,1222.84,400.28,93.05,148.2,87.08,1951.45,22,11,4,0,7,87.2,249,1,1.9514500000000001,31.99098360655738
ECO01073,2026-03-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5906.5,1711.36,39.01,1036.37,216.05,4729.53,1122.23,308.04,89.72,114.0,97.22,1731.22,22,8,3,1,7,90.3,249,1,1.73122,28.38065573770492
ECO01073,2026-04-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5584.36,1562.59,37.81,1340.33,202.57,4311.73,1061.03,281.27,86.96,147.44,91.16,1667.84,22,8,2,1,7,83.8,249,1,1.66784,27.341639344262294
ECO01073,2026-05-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5901.91,1598.01,37.96,1361.68,221.47,4651.1,1121.36,287.64,87.3,149.78,99.66,1745.75,22,7,3,1,5,83.1,249,1,1.74575,28.618852459016395
ECO01073,2026-06-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5400.26,1705.39,44.65,1256.5,213.21,4865.12,1026.05,306.97,102.7,138.22,95.95,1669.88,22,8,4,1,4,83.1,249,1,1.66988,27.375081967213116
ECO01073,2026-07-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5738.3,1425.44,38.19,1302.89,173.88,4672.11,1090.28,256.58,87.84,143.32,78.24,1656.26,22,9,5,1,5,89.8,249,1,1.65626,27.151803278688526
ECO01073,2026-08-01,Education,USA,Small,61,Business,249,Annual,LinkedIn,5551.16,1565.01,38.93,1388.11,197.23,4631.15,1054.72,281.7,89.54,152.69,88.76,1667.41,22,7,4,1,6,77.6,249,1,1.66741,27.33459016393443
ECO01074,2025-04-01,Logistics,UK,Small,69,Professional,99,Monthly,Referral,5613.16,1150.07,767.48,7748.77,236.91,2128.65,1066.5,207.01,1765.2,852.36,106.61,3997.69,13,5,1,0,3,81.3,99,1,3.99769,57.93753623188406
ECO01074,2025-05-01,Logistics,UK,Small,69,Professional,99,Monthly,Referral,5187.09,1065.22,735.61,10842.36,225.49,2142.91,985.55,191.74,1691.9,1192.66,101.47,4163.32,13,5,3,1,0,77.2,99,1,4.16332,60.33797101449275
ECO01074,2025-06-01,Logistics,UK,Small,69,Professional,99,Monthly,Referral,5244.86,999.5,703.6,9507.77,234.28,2087.91,996.52,179.91,1618.28,1045.85,105.43,3946.0,13,3,2,0,3,77.0,99,1,3.946,57.18840579710145
ECO01074,2025-07-01,Logistics,UK,Small,69,Professional,99,Monthly,Referral,5522.34,882.83,754.45,8157.53,226.54,2266.7,1049.24,158.91,1735.24,897.33,101.94,3942.67,13,5,3,1,4,81.6,99,1,3.94267,57.140144927536234
ECO01074,2025-08-01,Logistics,UK,Small,69,Professional,99,Monthly,Referral,5852.25,938.23,770.42,9864.09,206.12,2171.59,1111.93,168.88,1771.96,1085.05,92.75,4230.57,13,8,3,1,6,79.1,99,1,4.230569999999999,61.31260869565217
ECO01074,2025-09-01,Logistics,UK,Small,69,Professional,99,Monthly,Referral,5631.74,989.89,758.92,8485.33,240.48,2300.73,1070.03,178.18,1745.51,933.39,108.22,4035.32,13,10,2,1,6,85.0,99,1,4.0353200000000005,58.48289855072464
ECO01074,2025-10-01,Logistics,UK,Small,69,Professional,99,Monthly,Referral,5780.93,965.8,694.64,8375.88,211.07,2147.78,1098.38,173.84,1597.68,921.35,94.98,3886.23,13,7,2,1,6,81.5,99,1,3.88623,56.32217391304348
ECO01074,2025-11-01,Logistics,UK,Small,69,Professional,99,Monthly,Referral,5782.51,1225.62,735.69,8650.59,212.5,2283.01,1098.68,220.61,1692.1,951.56,95.63,4058.58,13,10,3,1,3,79.4,99,1,4.05858,58.82
